event_date,city,race_no,horse_name,incident_type,incident_text,match_confidence,source_pdf
2026-03-24,Antalya,1,REGAL BELLE,trainer_change,"Antrenör Değişikliği: Eski: SEÇKİN AYDOĞAN, Neden: RAPORLU OLMASI, Yeni: SERCAN ÇELİKMAN",0.8,20260324_Antalya.pdf
2026-03-24,Antalya,3,YEL ANA,trainer_change,"Antrenör Değişikliği: Eski: TURGUT İBİŞ, Neden: RAPORLU OLMASI, Yeni: KENAN KORKMAZ",0.8333333333333335,20260324_Antalya.pdf
2026-03-25,İstanbul,,AT NO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: At Adı, Neden: KOŞMAYAN JOKEY, Değişen Jokey: ÇIKIŞ NEDENİ",0.6666666666666667,20260325_Istanbul.pdf
2026-03-25,İstanbul,1,LADY CLASSMAN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: GÖRKEM ÖZÇELİK",0.75,20260325_Istanbul.pdf
2026-03-25,İstanbul,4,GENÇ MİMAR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: HIŞMAN ÇİZİK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MÜSLÜM ÇELİK",0.736842105263158,20260325_Istanbul.pdf
2026-03-25,İstanbul,5,CROWN JEWEL,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET KAYA",0.6956521739130435,20260325_Istanbul.pdf
2026-03-25,İstanbul,6,LORD PROTECTOR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: NEVZAT AVCİ",0.782608695652174,20260325_Istanbul.pdf
2026-03-25,İstanbul,7,PHANTOM RULER,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: GÖKHAN YILDIZ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: BURAK AKÇAY",0.7,20260325_Istanbul.pdf
2026-03-25,İstanbul,7,SHENRON,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: HIŞMAN ÇİZİK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ENES BOZDAĞ",0.7692307692307692,20260325_Istanbul.pdf
2026-03-25,İstanbul,4,MADEİRA,trainer_change,"Antrenör Değişikliği: Eski: EKREM ÇİLEK, Neden: RAPORLU OLMASI, Yeni: REŞAT KILIÇ",0.7692307692307692,20260325_Istanbul.pdf
2026-03-25,İstanbul,8,NEFESİMOL,trainer_change,"Antrenör Değişikliği: Eski: RAMAZAN COŞKUN, Neden: RAPORLU OLMASI, Yeni: MEHMET ALİ KAYA",0.7142857142857143,20260325_Istanbul.pdf
2026-03-25,İstanbul,6,GOLDEN DRAGON,scratch,Çıkış Nedeni: BİLAL TAŞ RAPORLU OLMASI NEDENİYLE BERAT AKMEŞE,0.7692307692307692,20260325_Istanbul.pdf
2026-03-25,Şanlıurfa,,BİZİMSOY,trainer_change,"Antrenör Değişikliği: Eski: ANTRENÖRÜN YAZILI TALEBİ ÜZERİNE PİSTİN SULU OLMASINDAN DOLAYI, Neden: , Yeni: ",0.75,20260325_Sanliurfa.pdf
2026-03-25,Şanlıurfa,6,ÇAPUTHAN,trainer_change,"Antrenör Değişikliği: Eski: ANTRENÖRÜN YAZILI TALEBİ ÜZERİNE PİSTİN SULU OLMASINDAN DOLAYI, Neden: , Yeni: ",0.75,20260325_Sanliurfa.pdf
2026-03-25,Şanlıurfa,7,DARK VALORA,trainer_change,"Antrenör Değişikliği: Eski: START HAKEMİ EMRİNE GİRMEDİĞİNDEN DOLAYI, Neden: , Yeni: ",0.6666666666666667,20260325_Sanliurfa.pdf
2026-03-25,Şanlıurfa,5,CİNDERELLA,trainer_change,"Antrenör Değişikliği: Eski: AHMET ZENGİN, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.8,20260325_Sanliurfa.pdf
2026-03-26,Antalya,8,MASLOVA,scratch,Çıkış Nedeni: START HAKEMİ EMRİNE GİRMEDİĞİ İÇİN,0.7142857142857143,20260326_Antalya.pdf
2026-03-26,Antalya,1,PRENS TUNA,trainer_change,"Antrenör Değişikliği: Eski: KENAN ELALDI, Neden: RAPORLU OLMASI, Yeni: AHMET ÖCAL",0.7058823529411764,20260326_Antalya.pdf
2026-03-26,Antalya,7,NART THE BATTLE,trainer_change,"Antrenör Değişikliği: Eski: İHSAN AKMEŞE, Neden: RAPORLU OLMASI, Yeni: NURULLAH ESEN",0.6206896551724138,20260326_Antalya.pdf
2026-03-26,Antalya,8,PRINCESS QALİ,trainer_change,"Antrenör Değişikliği: Eski: YUNUS TUNCAY, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.8571428571428572,20260326_Antalya.pdf
2026-03-26,Antalya,8,MASLOVA,trainer_change,"Antrenör Değişikliği: Eski: OZAN BULUT, Neden: RAPORLU OLMASI, Yeni: ERHAN YUSUF İYİDÖNER",0.7142857142857143,20260326_Antalya.pdf
2026-03-26,Antalya,7,GÜNDEN,medical,"Tıbbi Neden: ATEŞ, Ekipman: , Rapor: Ek Rapor 24.03.2026 günü 7.koşuda 6 numaraya kayıtlı olarak koşan MY SON ATEŞ isimli at start makinasına giriş yapmaması nedeniyle, atın antrenörü Erhan Yusuf İYİDÖNER, atını starta girişe yeterince alıştırmayarak, yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ancak davete icabet etmemişti. 26.03.2026 günü savunmasını Kurulumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Hakkında Kanunun 4.Maddesi (a) ve (b-1) bentleri gereğince 5.325 TL PARA ve İHTAR CEZASI ile cezalandırılmıştır. Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - ERİŞMİŞ isimli Arap atına dış start verilmesi uygun görülmüştür.",0.95,20260326_Antalya.pdf
2026-03-26,İzmir,4,DISTANCE RUNNER,scratch,Çıkış Nedeni: SOL ÖN AYAKTA ÖDEM VE TOPALLIK,0.6896551724137931,20260326_Izmir.pdf
2026-03-26,İzmir,7,HİLAL ÇİÇEĞİ,scratch,Çıkış Nedeni: GASTROENTERİTİS,0.75,20260326_Izmir.pdf
2026-03-27,Antalya,1,SERT YÜREK,scratch,"Çıkış Nedeni: START MAHALLİNDE BİNİCİSİNİ DÜŞÜRMÜŞ, BİNİCİNİN ATA BİNMESİ DOKTOR TARAFINDAN UYGUN GÖRÜLMEDİĞİ İÇİN",0.7619047619047619,20260327_Antalya.pdf
2026-03-27,Antalya,7,SCHAMI,scratch,Çıkış Nedeni: SAĞ ÖN AYAKTA TOPALLIK,0.8333333333333335,20260327_Antalya.pdf
2026-03-27,Antalya,8,GÜNDEN,medical,"Tıbbi Neden: VETERİNER KONTROLÜ, Ekipman: , Rapor: Ek Rapor 26.03.2026 günü 8.koşuda 6 numaraya kayıtlı olarak koşan MASLOVA isimli at start makinasına giriş yapmaması nedeniyle, atın antrenörü Erhan Yusuf İYİDÖNER, atını starta girişe yeterince alıştırmayarak, yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ancak davete icabet etmemişti. 27.03.2026 günü savunmasını Kuurlumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Hakkında Kanunun 4.Maddesi (a) ve (b-1) bentleri gereğince 5.325 TL PARA ve İHTAR CEZASI ile cezalandırılmıştır. Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - LADY NALÇAKAN isimli İngiliz atına dış start verilmesi uygun görülmüştür. - MAVİŞİN KIZI isimli Arap atının dış startının kaldırılması uygun görülmüştür",0.95,20260327_Antalya.pdf
2026-03-27,İzmir,8,HAYLAZKIZ,scratch,Çıkış Nedeni: ORAL KAVİTEDE KANAMA,0.875,20260327_Izmir.pdf
2026-03-27,İzmir,8,AKBÖRÜ KIZI,scratch,Çıkış Nedeni: YUMUŞAK DOKU TRAVMASI,0.7619047619047619,20260327_Izmir.pdf
2026-03-27,İzmir,,TAŞKIN BABA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED BURHAN ÖNCEL, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ROBİN BORAN DÜNDAR",0.8421052631578947,20260327_Izmir.pdf
2026-03-27,İzmir,,GLORIOUS,steward_incident,"Ek Rapor 20.03.2026 tarihli ek rapor 8.Koşu 4 numarada kayıtlı UZUN DALGA isimli atın binicisi Kadir TOKAÇOĞLU son düzlükte fazla sayıda kamçı (7 kamçı) kullanmak suretiyle yarış usul ve esaslarına aykırı hareket ettiğinden dolayı Kurulumuza çağırılmış ve savunma istem yazısı kendisine tebliğ edilmiştir. Adı geçen binici savunmasını 27.03.2026 tarihinde Kurulumuza vermiş olup, At Yarışları Kanununun 4. Maddesi (c-2) bendi ve At Yarışları Yönetmeliğinin 123/6. maddesi gereği (28.03.2026 gününden başlamak üzere 7 (yedi) gün süreyle idman yeri dışında yarışlarla ilgili her türlü yerlerden geçici sanat icrasından men ayrıca 5325 TL para cezası ile cezalandırılmıştır. 27.03.2026 DIŞ START İLE İLGİLİ BİLGİLENDİRME HAYLAZKIZ isimli Arap atı için Dış start alması uygun görülmüştür. AKBÖRÜ KIZI isimli Arap atı için Dış start alması uygun görülmüştür. GLORIOUS LIFE isimli İngiliz atı için Dış start iptali uygun görülmüştür. ALİ ERKUL İzmir Şirinyer Hipodromu Komiserler Kurulu Başkanı",0.95,20260327_Izmir.pdf
2026-03-28,Adana,7,CANCANER,scratch,Çıkış Nedeni: SANCI,0.8235294117647058,20260328_Adana.pdf
2026-03-28,Adana,,GÜLBAHAR.5,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ÇETİN TAŞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET ALİ AKGÖBEK",1.0,20260328_Adana.pdf
2026-03-28,Adana,5,KAPLAN ATEŞİ,trainer_change,"Antrenör Değişikliği: Eski: SALİH BECENE, Neden: RAPORLU OLMASI, Yeni: YUSUF CAN KARATOPRAK",0.7,20260328_Adana.pdf
2026-03-28,Adana,5,TIZWAY QUEEN,trainer_change,"Antrenör Değişikliği: Eski: SAMET AKYAVUZ, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7272727272727273,20260328_Adana.pdf
2026-03-28,İstanbul,4,İZ,steward_incident,"Ek Rapor 25.03.2026 tarihinde 4. koşuda 15 numaraya kayıtlı olarak koşan IĞDIR KIZI isimli atın jokeyi Ali KAÇMAZ, son düzlükte fazla sayıda (6 ADET) kamçı kullandığından dolayı Komiserler Kuruluna çağırılmış ve savunma tutanağı tebliğ edilmiştir. Konu ile ilgili savunmasını tebliğ edildiği tarihten 3 (üç) gün sonra 28.03.2026 tarihinde Kurulumuza iletmiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanunu ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 123. maddesinin 6. fıkrası uyarınca 7 (yedi) gün süreyle idman yeri dışında, tribün ve eklentileri dışında, yarışlarla ilgili yerlerde geçici sanat icra etmekten yasaklanması ve ayrıca 5325 TL para cezası ile cezalandırılmıştır. SEDAT DEMİRKOL İstanbul Veliefendi Hipodromu Komiserler Kurulu Başkanı",0.95,20260328_Istanbul.pdf
2026-03-29,Adana,3,ŞAFAK BEY,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİYLE,0.875,20260329_Adana.pdf
2026-03-29,Adana,6,BİRSUYUM,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİYLE,0.6666666666666667,20260329_Adana.pdf
2026-03-29,Adana,8,ENHEDUANNA,scratch,Çıkış Nedeni: PİST DEĞİŞİKLİĞİ NEDENİYLE,0.631578947368421,20260329_Adana.pdf
2026-03-29,Adana,8,ALPHECCA,scratch,Çıkış Nedeni: PİST DEĞİŞİKLİĞİ NEDENİYLE,0.7142857142857143,20260329_Adana.pdf
2026-03-29,Adana,8,SENSHI AMAZON,scratch,Çıkış Nedeni: PİST DEĞİŞİKLİĞİ NEDENİYLE,0.64,20260329_Adana.pdf
2026-03-29,Adana,8,LUCKY ANGEL*,scratch,Çıkış Nedeni: ÖN SAĞ AYAK TOPALLIK,1.0,20260329_Adana.pdf
2026-03-29,Adana,8,YOU AND ME,scratch,Çıkış Nedeni: ÖN SAĞ AYAK TOPALLIK,0.6086956521739131,20260329_Adana.pdf
2026-03-29,Adana,,PİTON KIZ,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ENES ATLAMAZ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET KIYAK",0.7058823529411764,20260329_Adana.pdf
2026-03-29,Adana,3,SABIR ÇİÇEĞİ,trainer_change,"Antrenör Değişikliği: Eski: MAHMUT DOĞAN, Neden: RAPORLU OLMASI, Yeni: MEHMET DEMİROL",0.7619047619047619,20260329_Adana.pdf
2026-03-29,Adana,4,GOLDEN CAS,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ASLAN, Neden: RAPORLU OLMASI, Yeni: KADİR TAŞDEMİR",0.8333333333333335,20260329_Adana.pdf
2026-03-29,Adana,,ÇANKAYA,steward_incident,"Ek Rapor 23.03.2026 tarihli koşulara ait ek rapor: 23.03.2026 tarihinde yapılan 5. koşuda, 3 numaralı CENGEBEY isimli atın binicisi Abdullah ÇANKAYA, koşunun tamamında atına en fazla 7 adet kamçı kullanması gerekirken 9 adet kamçı kullanarak yarış usul ve esaslarına aykırı hareket etmesinden dolayı 6132 Sayılı At Yarışları Hakkındaki Kanunun 4. Maddesi ve At Yarışları Yönetmeliğin 123/6. Maddesine göre disiplin soruşturması başlatılmış olup, savunması istenmişti. Savunmasını 29.03.2026 tarihinde Kurulumuza vermiş, ancak yeterli görülmemiştir. Adı geçen binici cezasının 30.03.2026 tarihinden itibaren başlatılmasını talep etmiştir. Bahse konu olayla ilgili olarak 6132 sayılı At Yarışları Kanununun 4. maddesinin ( b-1 ) ve (c-2) bentleri ve At Yarışları Yönetmeliğin 123/6. Maddesi uyarınca ( 30.03.2026 gününden başlamak üzere ) 7 ( yedi ) gün süreyle idman yeri dışında yarışlarla ilgili yerlerden geçici sanat icra etmekten yasaklanması ve ayrıca 5.325 TL PARA CEZASI ile cezalandırılmıştır. Adana Yeşiloba Hipodromu Komiserler Kurulu Başkanı",0.95,20260329_Adana.pdf
2026-03-29,İzmir,1,KEMİK KAPTAN,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.7272727272727273,20260329_Izmir.pdf
2026-03-29,İzmir,4,NO BRAKES,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.7142857142857143,20260329_Izmir.pdf
2026-03-29,İzmir,7,GECENİN GÜCÜ,scratch,Çıkış Nedeni: SOL ÖN AYAK TIRNAĞINDA ÇATLAK,0.72,20260329_Izmir.pdf
2026-03-29,İzmir,,PERFECT WHITE,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUSTAFA ÇİÇEK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET KAYA",0.814814814814815,20260329_Izmir.pdf
2026-03-29,İzmir,,YİĞENİM NEHİR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUSTAFA ÇİÇEK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ALAATTİN KÜRÜNDÜK",0.6363636363636364,20260329_Izmir.pdf
2026-03-29,İzmir,,KARPATINO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUSTAFA ÇİÇEK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MUHAMMED MİR BİLGİN",0.7777777777777779,20260329_Izmir.pdf
2026-03-29,İzmir,4,KINOWA GIRL,trainer_change,"Antrenör Değişikliği: Eski: GÜLŞAH TAŞDELEN, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7619047619047619,20260329_Izmir.pdf
2026-03-29,İzmir,,AŞK,steward_incident,"Ek Rapor 27.03.2026 tarihli ek rapor 8.Koşu 10 numarada kayıtlı TAŞKIN BABA isimli at start makinasından çıkış yapmamıştır. Bahse konu atın Antrenörü Abdullah ATAŞ atını yeterince eğitememek suretiyle yarış usul ve esaslarına aykırı hareket ettiğinden savunmasının alınması amacıyla Kurulumuza çağırılmış ve savunma istem yazısı kendisine tebliğ edilmiştir. Adı geçen antrenör savunmasını aynı tarihte Kurulumuza vermiş olup, konu ile ilgili olarak 6132 Sayılı At Yarışları Kanununun 4. Maddesi (a) bendi ve At Yarışları Yönetmeliğinin 117/1. maddesi (a) bendi gereği ihtar cezası ile cezalandırılmıştır. DIŞ START İLE İLGİLİ BİLGİLENDİRME KAANER isimli İngiliz atı için Dış start alması uygun görülmüştür. FEHİMOĞLU isimli Arap atı için Dış start alması uygun görülmüştür. ALİ ERKUL İzmir Şirinyer Hipodromu Komiserler Kurulu Başkanı",0.95,20260329_Izmir.pdf
2026-03-30,Bursa,,EGEM,trainer_change,"Antrenör Değişikliği: Eski: KUM PİSTİN SULU OLMASI SEBEBİYLE ANTRENÖRÜNÜN TALEBİ ÜZERİNE, Neden: , Yeni: ",0.8571428571428572,20260330_Bursa.pdf
2026-03-30,Bursa,3,ÇİKOK AĞA,trainer_change,"Antrenör Değişikliği: Eski: KUM PİSTİN SULU OLMASI SEBEBİYLE ANTRENÖRÜNÜN TALEBİ ÜZERİNE, Neden: , Yeni: ",0.7058823529411764,20260330_Bursa.pdf
2026-03-30,Bursa,4,BAŞ FEDAİ,trainer_change,"Antrenör Değişikliği: Eski: KUM PİSTİN SULU OLMASI SEBEBİYLE ANTRENÖRÜNÜN TALEBİ ÜZERİNE, Neden: , Yeni: ",0.75,20260330_Bursa.pdf
2026-03-30,Bursa,4,HASHEYBETLİ,trainer_change,"Antrenör Değişikliği: Eski: KUM PİSTİN SULU OLMASI SEBEBİYLE ANTRENÖRÜNÜN TALEBİ ÜZERİNE, Neden: , Yeni: ",0.8421052631578947,20260330_Bursa.pdf
2026-03-30,Bursa,,AT NO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: At Adı, Neden: KOŞMAYAN JOKEY, Değişen Jokey: ÇIKIŞ NEDENİ",0.6666666666666667,20260330_Bursa.pdf
2026-03-30,Bursa,4,ABUZER BABA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: HASTANEYE SEVK EDİLDİĞİNDEN, Değişen Jokey: ONUR ATMACA",0.7619047619047619,20260330_Bursa.pdf
2026-03-30,Bursa,5,EAST WEST WARRIOR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: HASTANEYE SEVK EDİLDİĞİNDEN, Değişen Jokey: MAHSUN TURAN",0.7096774193548387,20260330_Bursa.pdf
2026-03-30,Bursa,6,WEST KENAN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: HASTANEYE SEVK EDİLDİĞİNDEN, Değişen Jokey: TOLGA YILDIZ",0.7058823529411764,20260330_Bursa.pdf
2026-03-30,Bursa,8,GÖNÜLPINARI,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: HASTANEYE SEVK EDİLDİĞİNDEN, Değişen Jokey: ÇETİN OK",0.736842105263158,20260330_Bursa.pdf
2026-03-30,Bursa,2,AŞAR,steward_incident,"Ek Rapor UĞURLU NİLGÜN isimli ata dış start verilmiştir. 23.03.2026 Tarihli rapora ek rapor; 2. Koşuda 3 numarada kayıtlı KOŞBAŞAR isimli atın Binicisi ALİCAN İNCİ, koşu boyunca genel hükümlerde belirtilen kamçı sayısından fazla sayıda kamçı kullanarak yarış usul ve esaslarına aykırı hareket etmiştir. Binici ALİCAN İNCİ; 6132 S.K. 4. Mad. (C-2) Bendi ve At Yarışları Yönetmeliğinin 123/6 Maddesi gereğince 5325 TL para cezası ve 7 gün süre ile idman yeri dışında, yarışlarla ilgili yerlerde sanat icrasından men cezası ile cezalandırılmıştır. Binicinin kendi talebi üzerine cezası 27.03.2026 tarihinden itibaren başlatılmıştır. AHMET BEYHAN Bursa Osmangazi Hipodromu Komiserler Kurulu Başkanı",0.95,20260330_Bursa.pdf
2026-03-30,Şanlıurfa,2,YAVUZ ARDA,trainer_change,"Antrenör Değişikliği: Eski: EMİNE HAZAL ŞEKER, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.8,20260330_Sanliurfa.pdf
2026-03-30,Şanlıurfa,4,MUSHARRAF,trainer_change,"Antrenör Değişikliği: Eski: ALİ ÇİZİK, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.8,20260330_Sanliurfa.pdf
2026-03-31,Adana,2,BY CURA,trainer_change,"Antrenör Değişikliği: Eski: BARAN HACİ TOSUN, Neden: RAPORLU OLMASI, Yeni: SALİH BECENE",0.75,20260331_Adana.pdf
2026-03-31,Adana,2,LYANNA MORMONT,trainer_change,"Antrenör Değişikliği: Eski: KADİR TAŞDEMİR, Neden: RAPORLU OLMASI, Yeni: SALİH BECENE",0.6153846153846154,20260331_Adana.pdf
2026-03-31,Adana,6,FANTASTIC FLAME,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ASLAN, Neden: RAPORLU OLMASI, Yeni: YUSUF CAN KARATOPRAK",0.7857142857142857,20260331_Adana.pdf
2026-03-31,Antalya,1,SECRET ACTION,scratch,Çıkış Nedeni: GENEL DURUM BOZUKLUĞU,0.75,20260331_Antalya.pdf
2026-03-31,Antalya,2,COUNTACH,scratch,Çıkış Nedeni: SAĞ ÖN AYAKTA TOPALLIK,0.7058823529411764,20260331_Antalya.pdf
2026-03-31,Antalya,2,CHI,steward_incident,"Ek Rapor 19.03.2026 günü 2.koşuda 1 numaraya kayıtlı olarak koşan CHILO isimli atın binicisi Mehmet KAYA, 2026 yılı At Yarışları Genel Hükümlerinde belirtilenin aksine usulsüz kamçı kullanarak yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ve 6132 sayılı At Yarışları Hakkında Kanunun 4.maddesi ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 123. maddesi gereğince 24.03.2026 günü savunma tutanağı tebliğ edilmişti. 31.03.2026 günü savunmasını kurulumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Hakkında Kanunun 4.maddesinin (b-1) ve (c-2) bentleri ile At Yarışları Yönetmeliğinin 123/6 maddesi gereğince 5.325 TL PARA CEZASI ve 7 GÜN süreyle idman yeri dışında yarışlarla ilgili her türlü yerlerde sanat icrasından geçici yasaklanması cezası ile cezalandırılmıştır. 24.03.2026 günü 2.koşuda 1 numaraya kayıtlı olarak koşan TABİP BEY isimli atın binicisi Ayhan KURŞUN, 2026 yılı At Yarışları Genel Hükümlerinde belirtilenin aksine usulsüz kamçı kullanarak yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ve 6132 sayılı At Yarışları Hakkında Kanunun 4.maddesi ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 123. maddesi gereğince savunma tutanağı tebliğ edilmişti. 31.03.2026 günü savunmasını kurulumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Hakkında Kanunun 4.maddesinin (b-1) ve (c-2) bentleri ile At Yarışları Yönetmeliğinin 123/6 maddesi gereğince 5.325 TL PARA CEZASI ve 7 GÜN süreyle idman yeri dışında yarışlarla ilgili her türlü yerlerde sanat icrasından geçici yasaklanması cezası ile cezalandırılmıştır. Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - WE ARE THE BEST isimli İngiliz atına dış start verilmesi uygun görülmüştür. KEMAL YILMAZ Antalya Hipodromu Komiserler Kurulu Başkanı",0.95,20260331_Antalya.pdf
2026-04-01,Elazığ,8,YAROVA,scratch,Çıkış Nedeni: BİNİCİSİ RAPORLU OLUP YERİNE BİNİCİ BULUNAMADIĞINDAN,0.7272727272727273,20260401_Elaziğ.pdf
2026-04-01,Elazığ,1,LA CROQUETA,trainer_change,"Antrenör Değişikliği: Eski: ATAKAN ŞIVGIN, Neden: RAPORLU OLMASI, Yeni: MUHAMMED BULUÇ",0.7,20260401_Elaziğ.pdf
2026-04-01,Elazığ,2,DÜZCE ASLANI,trainer_change,"Antrenör Değişikliği: Eski: İBRAHİM ATMACA, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7,20260401_Elaziğ.pdf
2026-04-01,Elazığ,3,BIÇKIN KRAL,trainer_change,"Antrenör Değişikliği: Eski: İBRAHİM ATMACA, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7619047619047619,20260401_Elaziğ.pdf
2026-04-01,Elazığ,6,MERYEMSULTAN,trainer_change,"Antrenör Değişikliği: Eski: YELİZ BAYSAL, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.96,20260401_Elaziğ.pdf
2026-04-01,Elazığ,7,RISES THE MOON,trainer_change,"Antrenör Değişikliği: Eski: AYDIN DEMİRKIRAN, Neden: RAPORLU OLMASI, Yeni: RAMAZAN BARMAN",0.6956521739130435,20260401_Elaziğ.pdf
2026-04-01,Elazığ,7,LOTUS GIRL,trainer_change,"Antrenör Değişikliği: Eski: ABDULKADİR AKIL, Neden: RAPORLU OLMASI, Yeni: BAHATTİN DEMİRKAPU",0.7777777777777779,20260401_Elaziğ.pdf
2026-04-01,Elazığ,8,YAĞIZALP,trainer_change,"Antrenör Değişikliği: Eski: İBRAHİM ATMACA, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7692307692307692,20260401_Elaziğ.pdf
2026-04-01,Elazığ,8,MOHİ TAY,trainer_change,"Antrenör Değişikliği: Eski: BATUHAN TURGUL, Neden: RAPORLU OLMASI, Yeni: TEMÜR AYDIN",0.7692307692307692,20260401_Elaziğ.pdf
2026-04-01,İstanbul,7,GÜMÜŞ ŞIVGA,scratch,Çıkış Nedeni: CİDAGO BÖLGESİNDE ÇATLAK,0.6956521739130435,20260401_Istanbul.pdf
2026-04-02,Antalya,6,ONURLU BERK,scratch,Çıkış Nedeni: SOL ÖN AYAKTA TOPALLIK,0.7,20260402_Antalya.pdf
2026-04-02,Antalya,,AT NO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: At Adı, Neden: KOŞMAYAN JOKEY, Değişen Jokey: ÇIKIŞ NEDENİ",0.6666666666666667,20260402_Antalya.pdf
2026-04-02,Antalya,1,ALWAYS KANEKO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MÜSLÜM ÇELİK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MAHMUT TURAN",0.6956521739130435,20260402_Antalya.pdf
2026-04-02,Antalya,2,TANGÜL HANIM,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MÜSLÜM ÇELİK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: AYHAN KURŞUN",0.8,20260402_Antalya.pdf
2026-04-02,Antalya,4,İSMET ABİ,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: SELİM KAYA, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET SALİH ÇELİK",0.7777777777777779,20260402_Antalya.pdf
2026-04-02,Antalya,5,BELLICOSO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MÜSLÜM ÇELİK, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: GÖRKEM ÖZÇELİK",0.7777777777777779,20260402_Antalya.pdf
